Track Name,Track ID,Artist,Track popularity,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity,Preference,Type,anime,anime latino,anime lo-fi,anime rock,anime score,art rock,canterbury scene,chill r&b,chinese idol pop,classic j-pop,classic k-pop,complextro,dance pop,edm,idol rock,j-acoustic,j-idol,j-metal,j-pixie,j-pop,j-pop girl group,j-poprock,j-rock,japanese alternative rock,japanese celtic,japanese classical,japanese emo,japanese indie rock,japanese math rock,japanese metalcore,japanese pop punk,japanese post-hardcore,japanese power metal,japanese prog,japanese r&b,japanese singer-songwriter,japanese soul,japanese soundtrack,japanese teen pop,jazz fusion,k-indie,k-pop,k-pop boy group,k-pop girl group,k-rap,k-rock,korean city pop,korean electropop,korean mask singer,korean old school hip hop,korean ost,korean pop,korean r&b,korean singer-songwriter,korean superband,korean trap,neo classical metal,okinawan pop,oshare kei,otacore,power metal,progressive electro house,scorecore,shonen,symphonic rock,touken ranbu,trancecore,visual kei,vocaloid
Easy,2AeLlfB0vLKz7nukzQ97ri,Stray Kids,63.0,Kpop 2015-2021,0.701,0.812,6,-5.175,0,0.0602,0.000219,1.03e-05,0.471,0.388,144.1,audio_features,2AeLlfB0vLKz7nukzQ97ri,spotify:track:2AeLlfB0vLKz7nukzQ97ri,https://api.spotify.com/v1/tracks/2AeLlfB0vLKz7nukzQ97ri,https://api.spotify.com/v1/audio-analysis/2AeLlfB0vLKz7nukzQ97ri,183135,4,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Back Door,7I0vl97TYZW86qYdgcD1qu,Stray Kids,73.0,Kpop 2015-2021,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,audio_features,7I0vl97TYZW86qYdgcD1qu,spotify:track:7I0vl97TYZW86qYdgcD1qu,https://api.spotify.com/v1/tracks/7I0vl97TYZW86qYdgcD1qu,https://api.spotify.com/v1/audio-analysis/7I0vl97TYZW86qYdgcD1qu,189287,4,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mixtape : OH,3lYHmpjkm95UbQz76S47xZ,Stray Kids,67.0,Kpop 2015-2021,0.745,0.684,11,-4.398,0,0.0698,0.201,0.0,0.149,0.629,87.98,audio_features,3lYHmpjkm95UbQz76S47xZ,spotify:track:3lYHmpjkm95UbQz76S47xZ,https://api.spotify.com/v1/tracks/3lYHmpjkm95UbQz76S47xZ,https://api.spotify.com/v1/audio-analysis/3lYHmpjkm95UbQz76S47xZ,212480,4,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunderous,3ihf9gTcRUz7EvkFnoh5TW,Stray Kids,82.0,Kpop 2015-2021,0.613,0.785,1,-3.706,1,0.253,0.214,0.0,0.209,0.787,172.194,audio_features,3ihf9gTcRUz7EvkFnoh5TW,spotify:track:3ihf9gTcRUz7EvkFnoh5TW,https://api.spotify.com/v1/tracks/3ihf9gTcRUz7EvkFnoh5TW,https://api.spotify.com/v1/audio-analysis/3ihf9gTcRUz7EvkFnoh5TW,183267,4,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The View,2Sge3diCXX5ffrzoTHVaj4,Stray Kids,70.0,Kpop 2015-2021,0.763,0.812,1,-4.134,1,0.0972,0.058,0.0,0.137,0.626,109.999,audio_features,2Sge3diCXX5ffrzoTHVaj4,spotify:track:2Sge3diCXX5ffrzoTHVaj4,https://api.spotify.com/v1/tracks/2Sge3diCXX5ffrzoTHVaj4,https://api.spotify.com/v1/audio-analysis/2Sge3diCXX5ffrzoTHVaj4,201747,4,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEESE,5RvuQYqw1KZanRWDGAZrQd,Stray Kids,73.0,Kpop 2015-2021,0.376,0.947,2,-2.388,1,0.272,0.0299,0.0,0.164,0.578,89.634,audio_features,5RvuQYqw1KZanRWDGAZrQd,spotify:track:5RvuQYqw1KZanRWDGAZrQd,https://api.spotify.com/v1/tracks/5RvuQYqw1KZanRWDGAZrQd,https://api.spotify.com/v1/audio-analysis/5RvuQYqw1KZanRWDGAZrQd,182080,3,2dIgFjalVxs4ThymZ67YCE,5591551.0,"['k-pop', 'k-pop boy group']",82.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire,2EwOnaGCrPjbmyZlt76NN4,2NE1,44.0,Kpop-iconic,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,audio_features,1pLh3xuAaDMyux3laCEqaq,spotify:track:1pLh3xuAaDMyux3laCEqaq,https://api.spotify.com/v1/tracks/1pLh3xuAaDMyux3laCEqaq,https://api.spotify.com/v1/audio-analysis/1pLh3xuAaDMyux3laCEqaq,178565,4,1l0mKo96Jh9HVYONcRl3Yp,1964206.0,"['dance pop', 'k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Don't Care,1ErdaM9N7EJ7trhXFnDECg,2NE1,41.0,Kpop-iconic,0.683,0.893,5,-3.086,0,0.162,0.0754,0.0,0.226,0.909,146.082,audio_features,6gorwqDJ7bsdCHcVs5uS9u,spotify:track:6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/tracks/6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/audio-analysis/6gorwqDJ7bsdCHcVs5uS9u,231952,4,1l0mKo96Jh9HVYONcRl3Yp,1964206.0,"['dance pop', 'k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Am The Best,26EM9sZnQkLLQxixGd88KE,2NE1,64.0,Kpop-iconic,0.687,0.63,0,-4.914,1,0.0401,0.0084,0.0,0.208,0.402,140.011,audio_features,3CV5ak1oN85Vjx1NHiLK7H,spotify:track:3CV5ak1oN85Vjx1NHiLK7H,https://api.spotify.com/v1/tracks/3CV5ak1oN85Vjx1NHiLK7H,https://api.spotify.com/v1/audio-analysis/3CV5ak1oN85Vjx1NHiLK7H,169482,4,1l0mKo96Jh9HVYONcRl3Yp,1964206.0,"['dance pop', 'k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ugly,5FahFQNnmxqiWzJbDNmeIY,2NE1,47.0,Kpop-iconic,0.587,0.874,9,-2.461,0,0.0613,0.16,0.0,0.15,0.752,150.037,audio_features,6lHmnk1sUIPS9EI836eObc,spotify:track:6lHmnk1sUIPS9EI836eObc,https://api.spotify.com/v1/tracks/6lHmnk1sUIPS9EI836eObc,https://api.spotify.com/v1/audio-analysis/6lHmnk1sUIPS9EI836eObc,196509,4,1l0mKo96Jh9HVYONcRl3Yp,1964206.0,"['dance pop', 'k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COME BACK HOME,63J1RStsmoVKXNTCHRNxii,2NE1,56.0,Kpop-iconic,0.655,0.78,2,-3.167,0,0.124,0.0291,0.0,0.14,0.344,117.999,audio_features,78f6Qp6XQhSnJksCseLMMb,spotify:track:78f6Qp6XQhSnJksCseLMMb,https://api.spotify.com/v1/tracks/78f6Qp6XQhSnJksCseLMMb,https://api.spotify.com/v1/audio-analysis/78f6Qp6XQhSnJksCseLMMb,240280,4,1l0mKo96Jh9HVYONcRl3Yp,1964206.0,"['dance pop', 'k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAIRY TAIL Main Theme,7JoZiEMrwjpD18krCV8Czo,Yasuharu Takanashi,56.0,Anime-myselection,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,audio_features,1pLh3xuAaDMyux3laCEqaq,spotify:track:1pLh3xuAaDMyux3laCEqaq,https://api.spotify.com/v1/tracks/1pLh3xuAaDMyux3laCEqaq,https://api.spotify.com/v1/audio-analysis/1pLh3xuAaDMyux3laCEqaq,178565,4,64mecceQewFCKwCK6JBW0o,35847.0,"['anime', 'anime score', 'japanese celtic', 'otacore']",55.0,Mine,Anime,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HERO,6gorwqDJ7bsdCHcVs5uS9u,Monsta X,57.0,Kpop 2015-2021,0.683,0.893,5,-3.086,0,0.162,0.0754,0.0,0.226,0.909,146.082,audio_features,6gorwqDJ7bsdCHcVs5uS9u,spotify:track:6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/tracks/6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/audio-analysis/6gorwqDJ7bsdCHcVs5uS9u,231952,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHINE FOREVER,63SRW26EEF9RF6GgeUgJqx,Monsta X,47.0,Kpop 2015-2021,0.625,0.9,0,-3.351,1,0.055,0.129,0.0,0.337,0.606,80.007,audio_features,63SRW26EEF9RF6GgeUgJqx,spotify:track:63SRW26EEF9RF6GgeUgJqx,https://api.spotify.com/v1/tracks/63SRW26EEF9RF6GgeUgJqx,https://api.spotify.com/v1/audio-analysis/63SRW26EEF9RF6GgeUgJqx,208036,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful,3utoyXrzB3d8ahf4tqazTs,Monsta X,51.0,Kpop 2015-2021,0.62,0.906,2,-2.951,0,0.139,0.163,0.0,0.214,0.884,154.002,audio_features,3utoyXrzB3d8ahf4tqazTs,spotify:track:3utoyXrzB3d8ahf4tqazTs,https://api.spotify.com/v1/tracks/3utoyXrzB3d8ahf4tqazTs,https://api.spotify.com/v1/audio-analysis/3utoyXrzB3d8ahf4tqazTs,204010,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEWTON,6ATioaqJ9qGKdK3FZnbrbN,Monsta X,39.0,Kpop 2015-2021,0.658,0.842,2,-4.751,1,0.0492,0.0998,0.0,0.245,0.626,128.076,audio_features,6ATioaqJ9qGKdK3FZnbrbN,spotify:track:6ATioaqJ9qGKdK3FZnbrbN,https://api.spotify.com/v1/tracks/6ATioaqJ9qGKdK3FZnbrbN,https://api.spotify.com/v1/audio-analysis/6ATioaqJ9qGKdK3FZnbrbN,239541,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fighter,2dBHdjWalG33aCj1WCDi9R,Monsta X,43.0,Kpop 2015-2021,0.515,0.973,6,-2.525,1,0.0793,0.0127,0.0,0.0927,0.423,98.991,audio_features,2dBHdjWalG33aCj1WCDi9R,spotify:track:2dBHdjWalG33aCj1WCDi9R,https://api.spotify.com/v1/tracks/2dBHdjWalG33aCj1WCDi9R,https://api.spotify.com/v1/audio-analysis/2dBHdjWalG33aCj1WCDi9R,218836,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck,0BPLuVAnbqric4LMcBjGCc,Monsta X,44.0,Kpop 2015-2021,0.576,0.969,11,-1.629,1,0.214,0.0394,0.0,0.573,0.694,75.025,audio_features,0BPLuVAnbqric4LMcBjGCc,spotify:track:0BPLuVAnbqric4LMcBjGCc,https://api.spotify.com/v1/tracks/0BPLuVAnbqric4LMcBjGCc,https://api.spotify.com/v1/audio-analysis/0BPLuVAnbqric4LMcBjGCc,225449,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMBLER,1Zsy7gMUcHDhxC0bbyZmC2,Monsta X,62.0,Kpop-2021,0.815,0.767,1,-6.119,0,0.182,0.0318,0.0,0.19,0.76,99.984,audio_features,2iPxDFeN27VrKgGdZ0AIKw,spotify:track:2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/tracks/2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/audio-analysis/2iPxDFeN27VrKgGdZ0AIKw,201659,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRAMARAMA,1BSncOsSJPQkpl29QM0ipj,Monsta X,56.0,Kpop 2015-2021,0.571,0.779,8,-2.864,1,0.111,0.135,0.0,0.202,0.261,186.154,audio_features,1BSncOsSJPQkpl29QM0ipj,spotify:track:1BSncOsSJPQkpl29QM0ipj,https://api.spotify.com/v1/tracks/1BSncOsSJPQkpl29QM0ipj,https://api.spotify.com/v1/audio-analysis/1BSncOsSJPQkpl29QM0ipj,186296,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jealousy,3TM7sUA8tMzndo6G8E526g,Monsta X,51.0,Kpop 2015-2021,0.695,0.852,6,-4.528,0,0.127,0.00701,0.0,0.14,0.496,102.988,audio_features,3TM7sUA8tMzndo6G8E526g,spotify:track:3TM7sUA8tMzndo6G8E526g,https://api.spotify.com/v1/tracks/3TM7sUA8tMzndo6G8E526g,https://api.spotify.com/v1/audio-analysis/3TM7sUA8tMzndo6G8E526g,207030,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Killa,4hxNs73449mNhfLIvAC9zz,Monsta X,61.0,Kpop-2021,0.717,0.911,4,-1.077,0,0.0344,0.395,0.000457,0.137,0.444,132.011,audio_features,4g7hiqTP5eXt75XU5WSMMA,spotify:track:4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/tracks/4g7hiqTP5eXt75XU5WSMMA,https://api.spotify.com/v1/audio-analysis/4g7hiqTP5eXt75XU5WSMMA,207824,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shoot Out,55Md5fnLfCpXzUATASy6Rk,Monsta X,56.0,Kpop 2015-2021,0.613,0.868,6,-2.792,0,0.143,0.0599,0.0,0.352,0.394,165.133,audio_features,55Md5fnLfCpXzUATASy6Rk,spotify:track:55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/tracks/55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/audio-analysis/55Md5fnLfCpXzUATASy6Rk,207173,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alligator,2pmbxzWBNM6j5p9CQH32f1,Monsta X,51.0,Kpop 2015-2021,0.71,0.945,5,-1.682,0,0.07,0.0654,0.0,0.111,0.716,98.032,audio_features,2pmbxzWBNM6j5p9CQH32f1,spotify:track:2pmbxzWBNM6j5p9CQH32f1,https://api.spotify.com/v1/tracks/2pmbxzWBNM6j5p9CQH32f1,https://api.spotify.com/v1/audio-analysis/2pmbxzWBNM6j5p9CQH32f1,192516,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Follow,7ri0aUbwDcItOnQbywEGU5,Monsta X,54.0,Kpop 2015-2021,0.638,0.93,0,-2.214,1,0.0923,0.0305,2.38e-06,0.228,0.734,109.961,audio_features,7ri0aUbwDcItOnQbywEGU5,spotify:track:7ri0aUbwDcItOnQbywEGU5,https://api.spotify.com/v1/tracks/7ri0aUbwDcItOnQbywEGU5,https://api.spotify.com/v1/audio-analysis/7ri0aUbwDcItOnQbywEGU5,213440,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FANTASIA,59lh6XYTsfhoXXTNU8TUrz,Monsta X,57.0,Kpop 2015-2021,0.738,0.952,9,-1.95,1,0.0941,0.0221,0.0,0.231,0.544,125.963,audio_features,59lh6XYTsfhoXXTNU8TUrz,spotify:track:59lh6XYTsfhoXXTNU8TUrz,https://api.spotify.com/v1/tracks/59lh6XYTsfhoXXTNU8TUrz,https://api.spotify.com/v1/audio-analysis/59lh6XYTsfhoXXTNU8TUrz,186107,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love Killa,4hxNs73449mNhfLIvAC9zz,Monsta X,61.0,Kpop 2015-2021,0.451,0.867,4,-3.316,0,0.459,0.0785,0.0,0.348,0.511,89.108,audio_features,4hxNs73449mNhfLIvAC9zz,spotify:track:4hxNs73449mNhfLIvAC9zz,https://api.spotify.com/v1/tracks/4hxNs73449mNhfLIvAC9zz,https://api.spotify.com/v1/audio-analysis/4hxNs73449mNhfLIvAC9zz,182533,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WANTED,6N05xLfdMZvRN4B1ksLi4B,Monsta X,38.0,Kpop 2015-2021,0.665,0.91,9,-3.075,0,0.0639,0.0959,0.0,0.277,0.582,105.008,audio_features,6N05xLfdMZvRN4B1ksLi4B,spotify:track:6N05xLfdMZvRN4B1ksLi4B,https://api.spotify.com/v1/tracks/6N05xLfdMZvRN4B1ksLi4B,https://api.spotify.com/v1/audio-analysis/6N05xLfdMZvRN4B1ksLi4B,213147,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMBLER,1Zsy7gMUcHDhxC0bbyZmC2,Monsta X,62.0,Kpop 2015-2021,0.752,0.861,11,-2.72,0,0.152,0.00458,5.84e-06,0.158,0.595,97.968,audio_features,1Zsy7gMUcHDhxC0bbyZmC2,spotify:track:1Zsy7gMUcHDhxC0bbyZmC2,https://api.spotify.com/v1/tracks/1Zsy7gMUcHDhxC0bbyZmC2,https://api.spotify.com/v1/audio-analysis/1Zsy7gMUcHDhxC0bbyZmC2,213027,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Day,3VwhJRJyoaGiEAAzR0WyhI,Monsta X,68.0,Kpop 2015-2021,0.702,0.537,10,-5.342,1,0.0298,0.141,0.0,0.0949,0.197,108.0,audio_features,3VwhJRJyoaGiEAAzR0WyhI,spotify:track:3VwhJRJyoaGiEAAzR0WyhI,https://api.spotify.com/v1/tracks/3VwhJRJyoaGiEAAzR0WyhI,https://api.spotify.com/v1/audio-analysis/3VwhJRJyoaGiEAAzR0WyhI,146097,4,4TnGh5PKbSjpYqpIdlW5nz,3781550.0,"['k-pop', 'k-pop boy group']",69.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Door,3FxEYn2E7dT5A5DT4luQGK,KWON EUN BI,61.0,Kpop-2021,0.683,0.893,5,-3.086,0,0.162,0.0754,0.0,0.226,0.909,146.082,audio_features,6gorwqDJ7bsdCHcVs5uS9u,spotify:track:6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/tracks/6gorwqDJ7bsdCHcVs5uS9u,https://api.spotify.com/v1/audio-analysis/6gorwqDJ7bsdCHcVs5uS9u,231952,4,0qr7Rhj0yU7BPySYecNUlm,25197.0,['k-pop'],50.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
