Track Name,Track ID,Artist,Track Popularity,Playlist_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity
遥か彼方,3bo6XgGWgo7VAHsN12LnOX,ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,Shounen Anime Vibes (Anime Opening & Ending),0.751,0.767,7,-4.752,0,0.0577,0.353,2.71e-06,0.289,0.768,89.93,audio_features,1CkTEh21SLHbiAj2qy8wc1,spotify:track:1CkTEh21SLHbiAj2qy8wc1,https://api.spotify.com/v1/tracks/1CkTEh21SLHbiAj2qy8wc1,https://api.spotify.com/v1/audio-analysis/1CkTEh21SLHbiAj2qy8wc1,196702,4,0MK8l3nURwwQIjafvXoJJt,817572.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",62.0
Re:Re: (Single ver.),7gehOKSGfZgjIJSxiyE8oD,ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,Shounen Anime Vibes (Anime Opening & Ending),0.819,0.844,0,-3.739,1,0.038,0.00767,0.00834,0.056,0.687,127.997,audio_features,26EM9sZnQkLLQxixGd88KE,spotify:track:26EM9sZnQkLLQxixGd88KE,https://api.spotify.com/v1/tracks/26EM9sZnQkLLQxixGd88KE,https://api.spotify.com/v1/audio-analysis/26EM9sZnQkLLQxixGd88KE,208731,4,0MK8l3nURwwQIjafvXoJJt,817572.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",62.0
アフターダーク,1VKr8751CzE7DB4AuEmS3V,ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,Shounen Anime Vibes (Anime Opening & Ending),0.756,0.835,1,-3.697,0,0.04,0.0102,2.13e-06,0.05,0.506,127.986,audio_features,5xN4mELTPNXfLMpr5PqnHX,spotify:track:5xN4mELTPNXfLMpr5PqnHX,https://api.spotify.com/v1/tracks/5xN4mELTPNXfLMpr5PqnHX,https://api.spotify.com/v1/audio-analysis/5xN4mELTPNXfLMpr5PqnHX,228725,4,0MK8l3nURwwQIjafvXoJJt,817572.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",62.0
リライト,3rb5K4Cw0GsLsgjcSYAP9K,ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,Shounen Anime Vibes (Anime Opening & Ending),0.752,0.852,7,-3.45,1,0.0806,0.415,0.0,0.233,0.784,124.942,audio_features,4VOZzJeoNhvvTaGTztogVt,spotify:track:4VOZzJeoNhvvTaGTztogVt,https://api.spotify.com/v1/tracks/4VOZzJeoNhvvTaGTztogVt,https://api.spotify.com/v1/audio-analysis/4VOZzJeoNhvvTaGTztogVt,221489,4,0MK8l3nURwwQIjafvXoJJt,817572.0,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",62.0
Let Me Hear,5sqkarfxe7UejHTlCtHCLS,"Fear, and Loathing in Las Vegas","Fear, and Loathing in Las Vegas",Shounen Anime Vibes (Anime Opening & Ending),0.691,0.826,1,-3.968,0,0.0335,0.255,0.0,0.34,0.585,124.884,audio_features,53PNN2kVM1eFU8C9KRs1jT,spotify:track:53PNN2kVM1eFU8C9KRs1jT,https://api.spotify.com/v1/tracks/53PNN2kVM1eFU8C9KRs1jT,https://api.spotify.com/v1/audio-analysis/53PNN2kVM1eFU8C9KRs1jT,238759,4,5iZSZ19Lnt6iQTDITRF7Mn,202893.0,"['j-metal', 'j-poprock', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'trancecore']",55.0
Just Awake,1Gqpa08T7eBAvPQj9O9L2Q,"Fear, and Loathing in Las Vegas","Fear, and Loathing in Las Vegas",lit anime music,0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03e-05,0.229,0.44,143.987,audio_features,6VOG2ROMCklbn6SSg9mA9H,spotify:track:6VOG2ROMCklbn6SSg9mA9H,https://api.spotify.com/v1/tracks/6VOG2ROMCklbn6SSg9mA9H,https://api.spotify.com/v1/audio-analysis/6VOG2ROMCklbn6SSg9mA9H,188533,4,5iZSZ19Lnt6iQTDITRF7Mn,202893.0,"['j-metal', 'j-poprock', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'trancecore']",55.0
Let Me Hear,5sqkarfxe7UejHTlCtHCLS,"Fear, and Loathing in Las Vegas","Fear, and Loathing in Las Vegas",lit anime music,0.505,0.958,8,-3.202,0,0.337,0.264,0.0,0.144,0.743,176.016,audio_features,4DrMEpcUwwRyxLtRjnPvZk,spotify:track:4DrMEpcUwwRyxLtRjnPvZk,https://api.spotify.com/v1/tracks/4DrMEpcUwwRyxLtRjnPvZk,https://api.spotify.com/v1/audio-analysis/4DrMEpcUwwRyxLtRjnPvZk,202180,4,5iZSZ19Lnt6iQTDITRF7Mn,202893.0,"['j-metal', 'j-poprock', 'j-rock', 'japanese metalcore', 'japanese post-hardcore', 'trancecore']",55.0
Bo Peep Bo Peep,72d7SM72TZcTSekEX5UoeE,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.824,0.95,5,-4.163,0,0.0308,0.00974,0.000118,0.199,0.97,128.031,audio_features,72d7SM72TZcTSekEX5UoeE,spotify:track:72d7SM72TZcTSekEX5UoeE,https://api.spotify.com/v1/tracks/72d7SM72TZcTSekEX5UoeE,https://api.spotify.com/v1/audio-analysis/72d7SM72TZcTSekEX5UoeE,225040,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
너 때문에 미쳐,33KzJtbSIQY3z9q3hfKnLO,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.709,0.639,10,-7.063,0,0.0399,0.00244,0.0697,0.0865,0.439,135.013,audio_features,33KzJtbSIQY3z9q3hfKnLO,spotify:track:33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/tracks/33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/audio-analysis/33KzJtbSIQY3z9q3hfKnLO,194587,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
Roly-Poly,36r4cTfmjVo5JYqNBIcjk6,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.832,0.848,7,-7.407,1,0.0545,0.0919,2.83e-05,0.0458,0.901,130.004,audio_features,36r4cTfmjVo5JYqNBIcjk6,spotify:track:36r4cTfmjVo5JYqNBIcjk6,https://api.spotify.com/v1/tracks/36r4cTfmjVo5JYqNBIcjk6,https://api.spotify.com/v1/audio-analysis/36r4cTfmjVo5JYqNBIcjk6,214427,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
Cry Cry,2WuCEjpBwOa1b77sXPSCSH,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.791,0.85,6,-2.307,0,0.0468,0.136,0.057,0.0788,0.875,114.98,audio_features,2WuCEjpBwOa1b77sXPSCSH,spotify:track:2WuCEjpBwOa1b77sXPSCSH,https://api.spotify.com/v1/tracks/2WuCEjpBwOa1b77sXPSCSH,https://api.spotify.com/v1/audio-analysis/2WuCEjpBwOa1b77sXPSCSH,197799,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
Lovey-Dovey,4CpfcvoNDEEcIPYoJDS0Vl,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.796,0.742,6,-4.117,0,0.0631,0.0704,0.0,0.0632,0.545,128.063,audio_features,4CpfcvoNDEEcIPYoJDS0Vl,spotify:track:4CpfcvoNDEEcIPYoJDS0Vl,https://api.spotify.com/v1/tracks/4CpfcvoNDEEcIPYoJDS0Vl,https://api.spotify.com/v1/audio-analysis/4CpfcvoNDEEcIPYoJDS0Vl,215249,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
넘버나인,5xN4mELTPNXfLMpr5PqnHX,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.756,0.835,1,-3.697,0,0.04,0.0102,2.13e-06,0.05,0.506,127.986,audio_features,5xN4mELTPNXfLMpr5PqnHX,spotify:track:5xN4mELTPNXfLMpr5PqnHX,https://api.spotify.com/v1/tracks/5xN4mELTPNXfLMpr5PqnHX,https://api.spotify.com/v1/audio-analysis/5xN4mELTPNXfLMpr5PqnHX,228725,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
Sugar Free BigRoom Version,4Xhz9DZ4e1Qe7R9Ba78z9b,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.67,0.874,2,-3.938,1,0.0442,0.00366,0.000747,0.117,0.699,127.975,audio_features,4Xhz9DZ4e1Qe7R9Ba78z9b,spotify:track:4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/tracks/4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/audio-analysis/4Xhz9DZ4e1Qe7R9Ba78z9b,235628,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
완전 미쳤네 Korean Version,0NN8ReY7yoj3eAT3vMHSNq,T-ARA,T-ARA,Kpop girl group songs that were a cultural reset,0.699,0.98,5,-0.318,0,0.0374,0.139,0.000158,0.194,0.962,133.998,audio_features,0NN8ReY7yoj3eAT3vMHSNq,spotify:track:0NN8ReY7yoj3eAT3vMHSNq,https://api.spotify.com/v1/tracks/0NN8ReY7yoj3eAT3vMHSNq,https://api.spotify.com/v1/audio-analysis/0NN8ReY7yoj3eAT3vMHSNq,199234,4,1R52cwGf75yTf7I3Q0Irf8,639546.0,"['k-pop', 'k-pop girl group']",54.0
青春狂騒曲,3mPkQST4ybEL6xx0q7ujaZ,Sambomaster,Sambomaster,Shounen Anime Vibes (Anime Opening & Ending),0.824,0.95,5,-4.163,0,0.0308,0.00974,0.000118,0.199,0.97,128.031,audio_features,72d7SM72TZcTSekEX5UoeE,spotify:track:72d7SM72TZcTSekEX5UoeE,https://api.spotify.com/v1/tracks/72d7SM72TZcTSekEX5UoeE,https://api.spotify.com/v1/audio-analysis/72d7SM72TZcTSekEX5UoeE,225040,4,5ydDSP9qSxEOlHWnpbblFB,242552.0,"['j-pop', 'j-poprock', 'j-rock']",52.0
ラヴァーズ,75SKlkZrcOX32dseIE8l4O,7!!,7!!,Shounen Anime Vibes (Anime Opening & Ending),0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03e-05,0.229,0.44,143.987,audio_features,6VOG2ROMCklbn6SSg9mA9H,spotify:track:6VOG2ROMCklbn6SSg9mA9H,https://api.spotify.com/v1/tracks/6VOG2ROMCklbn6SSg9mA9H,https://api.spotify.com/v1/audio-analysis/6VOG2ROMCklbn6SSg9mA9H,188533,4,3rJbSZv98yyWLNOvD6MsAV,89186.0,"['anime rock', 'j-pixie', 'j-poprock', 'okinawan pop']",55.0
Maria,0ZeGfEAL5Rl4pd5LZBGuEK,Hwa Sa,Hwa Sa,KPOP,0.709,0.639,10,-7.063,0,0.0399,0.00244,0.0697,0.0865,0.439,135.013,audio_features,33KzJtbSIQY3z9q3hfKnLO,spotify:track:33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/tracks/33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/audio-analysis/33KzJtbSIQY3z9q3hfKnLO,194587,4,7bmYpVgQub656uNTu6qGNQ,2109271.0,"['k-pop', 'korean mask singer']",65.0
Maria,0ZeGfEAL5Rl4pd5LZBGuEK,Hwa Sa,Hwa Sa,Kpop girl group songs that were a cultural reset,0.658,0.749,9,-2.967,0,0.0634,0.238,2.03e-06,0.272,0.442,128.909,audio_features,0ZeGfEAL5Rl4pd5LZBGuEK,spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/tracks/0ZeGfEAL5Rl4pd5LZBGuEK,https://api.spotify.com/v1/audio-analysis/0ZeGfEAL5Rl4pd5LZBGuEK,199027,4,7bmYpVgQub656uNTu6qGNQ,2109271.0,"['k-pop', 'korean mask singer']",65.0
RAY OF LIGHT,0XSoFVSX3CrowIIqaBXaZt,Shoko Nakagawa,Shoko Nakagawa,lit anime music,0.709,0.639,10,-7.063,0,0.0399,0.00244,0.0697,0.0865,0.439,135.013,audio_features,33KzJtbSIQY3z9q3hfKnLO,spotify:track:33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/tracks/33KzJtbSIQY3z9q3hfKnLO,https://api.spotify.com/v1/audio-analysis/33KzJtbSIQY3z9q3hfKnLO,194587,4,046RRGSoYRQ7qIKliJJSNS,90551.0,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",50.0
残酷な天使のテーゼ,1VqWy01efmlFJ21sSRuzzA,Shoko Nakagawa,Shoko Nakagawa,Shounen Anime Vibes (Anime Opening & Ending),0.505,0.958,8,-3.202,0,0.337,0.264,0.0,0.144,0.743,176.016,audio_features,4DrMEpcUwwRyxLtRjnPvZk,spotify:track:4DrMEpcUwwRyxLtRjnPvZk,https://api.spotify.com/v1/tracks/4DrMEpcUwwRyxLtRjnPvZk,https://api.spotify.com/v1/audio-analysis/4DrMEpcUwwRyxLtRjnPvZk,202180,4,046RRGSoYRQ7qIKliJJSNS,90551.0,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",50.0
RAY OF LIGHT,0XSoFVSX3CrowIIqaBXaZt,Shoko Nakagawa,Shoko Nakagawa,Shounen Anime Vibes (Anime Opening & Ending),0.586,0.916,9,-1.83,1,0.0712,0.0027,0.0,0.402,0.537,163.787,audio_features,1kPJiJ3N8cuw5Kzev8Ilu0,spotify:track:1kPJiJ3N8cuw5Kzev8Ilu0,https://api.spotify.com/v1/tracks/1kPJiJ3N8cuw5Kzev8Ilu0,https://api.spotify.com/v1/audio-analysis/1kPJiJ3N8cuw5Kzev8Ilu0,199889,4,046RRGSoYRQ7qIKliJJSNS,90551.0,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",50.0
空色デイズ,2jdezHlpt5r5hDjVC7hOpU,Shoko Nakagawa,Shoko Nakagawa,lit anime music,0.733,0.929,7,-1.796,1,0.0794,0.131,0.0,0.294,0.939,110.003,audio_features,7gHx1QGVqAQtF089gebvrY,spotify:track:7gHx1QGVqAQtF089gebvrY,https://api.spotify.com/v1/tracks/7gHx1QGVqAQtF089gebvrY,https://api.spotify.com/v1/audio-analysis/7gHx1QGVqAQtF089gebvrY,180572,4,046RRGSoYRQ7qIKliJJSNS,90551.0,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",50.0
空色デイズ,1G1Q9FF7HuE8lyqfxczugz,Shoko Nakagawa,Shoko Nakagawa,Shounen Anime Vibes (Anime Opening & Ending),0.58,0.935,9,-3.348,1,0.189,0.0318,0.0,0.0977,0.603,172.023,audio_features,5vCuawHQ8Poch1odz9JDpB,spotify:track:5vCuawHQ8Poch1odz9JDpB,https://api.spotify.com/v1/tracks/5vCuawHQ8Poch1odz9JDpB,https://api.spotify.com/v1/audio-analysis/5vCuawHQ8Poch1odz9JDpB,191440,4,046RRGSoYRQ7qIKliJJSNS,90551.0,"['anime', 'anime rock', 'anime score', 'j-poprock', 'otacore']",50.0
Heart Attack,7pm5uhK7xiEM9fQvuCE78l,AOA,AOA,KPOP,0.798,0.694,2,-5.032,1,0.0415,0.00325,0.0365,0.348,0.346,119.948,audio_features,4eIyItvPfLiRpBsvk81voz,spotify:track:4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/tracks/4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/audio-analysis/4eIyItvPfLiRpBsvk81voz,198243,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Like a Cat,548FKDwnyPFkfWmtoK6ETA,AOA,AOA,KPOP,0.681,0.968,9,-2.74,1,0.0695,0.143,4.69e-06,0.0402,0.874,136.035,audio_features,4lZ7t0GhxkViSi6LKmiL2I,spotify:track:4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/tracks/4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/audio-analysis/4lZ7t0GhxkViSi6LKmiL2I,190595,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,AOA,AOA,KPOP,0.793,0.805,10,-4.224,1,0.0438,0.1,9.03e-05,0.0641,0.507,135.987,audio_features,7kTKAdVVlDxve6Qr7Hm7Qc,spotify:track:7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/tracks/7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/audio-analysis/7kTKAdVVlDxve6Qr7Hm7Qc,217560,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Egotistic,3hajTh9ZfJcqfBbrw2C19M,AOA,AOA,KPOP,0.617,0.874,0,-6.497,0,0.058,0.00203,0.0118,0.367,0.808,138.043,audio_features,3LII8A23VIs7pzudea2VSo,spotify:track:3LII8A23VIs7pzudea2VSo,https://api.spotify.com/v1/tracks/3LII8A23VIs7pzudea2VSo,https://api.spotify.com/v1/audio-analysis/3LII8A23VIs7pzudea2VSo,201738,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Good Luck,577ckDBuyYNGeqetUhbv7d,AOA,AOA,KPOP,0.637,0.882,9,-3.034,1,0.0654,0.165,0.0,0.0981,0.552,128.027,audio_features,1SwZVVH9BnXtLRLi2cbFhw,spotify:track:1SwZVVH9BnXtLRLi2cbFhw,https://api.spotify.com/v1/tracks/1SwZVVH9BnXtLRLi2cbFhw,https://api.spotify.com/v1/audio-analysis/1SwZVVH9BnXtLRLi2cbFhw,233587,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,AOA,AOA,Kpop girl group songs that were a cultural reset,0.758,0.858,5,-2.502,1,0.0464,0.43,0.0,0.201,0.963,119.992,audio_features,6Yj8kVuVR3UPxx9r5eFEoV,spotify:track:6Yj8kVuVR3UPxx9r5eFEoV,https://api.spotify.com/v1/tracks/6Yj8kVuVR3UPxx9r5eFEoV,https://api.spotify.com/v1/audio-analysis/6Yj8kVuVR3UPxx9r5eFEoV,179808,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Short Hair,05G51ez5Z73NRE0l2QtZfH,AOA,AOA,Kpop girl group songs that were a cultural reset,0.743,0.883,11,-2.016,1,0.0374,0.307,0.0,0.304,0.881,109.979,audio_features,05G51ez5Z73NRE0l2QtZfH,spotify:track:05G51ez5Z73NRE0l2QtZfH,https://api.spotify.com/v1/tracks/05G51ez5Z73NRE0l2QtZfH,https://api.spotify.com/v1/audio-analysis/05G51ez5Z73NRE0l2QtZfH,214589,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Like a Cat,548FKDwnyPFkfWmtoK6ETA,AOA,AOA,Kpop girl group songs that were a cultural reset,0.701,0.968,1,-0.913,1,0.078,0.103,0.0,0.832,0.913,100.009,audio_features,548FKDwnyPFkfWmtoK6ETA,spotify:track:548FKDwnyPFkfWmtoK6ETA,https://api.spotify.com/v1/tracks/548FKDwnyPFkfWmtoK6ETA,https://api.spotify.com/v1/audio-analysis/548FKDwnyPFkfWmtoK6ETA,219533,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Heart Attack,7pm5uhK7xiEM9fQvuCE78l,AOA,AOA,Kpop girl group songs that were a cultural reset,0.661,0.97,0,-1.802,1,0.091,0.137,0.0,0.887,0.773,125.993,audio_features,7pm5uhK7xiEM9fQvuCE78l,spotify:track:7pm5uhK7xiEM9fQvuCE78l,https://api.spotify.com/v1/tracks/7pm5uhK7xiEM9fQvuCE78l,https://api.spotify.com/v1/audio-analysis/7pm5uhK7xiEM9fQvuCE78l,196522,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
Excuse Me,2Gq8bwrWXzc1gW9g2EnHTh,AOA,AOA,Kpop girl group songs that were a cultural reset,0.744,0.852,8,-2.79,0,0.0365,0.11,0.0,0.0634,0.812,123.938,audio_features,2Gq8bwrWXzc1gW9g2EnHTh,spotify:track:2Gq8bwrWXzc1gW9g2EnHTh,https://api.spotify.com/v1/tracks/2Gq8bwrWXzc1gW9g2EnHTh,https://api.spotify.com/v1/audio-analysis/2Gq8bwrWXzc1gW9g2EnHTh,224948,4,54gWVQFHf8IIqbjxAoOarN,620549.0,"['k-pop', 'k-pop girl group']",53.0
asphyxia,49u6NxoLP5S6kfTYLmUfkQ,Cö Shu Nie,Cö Shu Nie,Shounen Anime Vibes (Anime Opening & Ending),0.798,0.694,2,-5.032,1,0.0415,0.00325,0.0365,0.348,0.346,119.948,audio_features,4eIyItvPfLiRpBsvk81voz,spotify:track:4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/tracks/4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/audio-analysis/4eIyItvPfLiRpBsvk81voz,198243,4,0LlH6J1tj2TPq7AlwXAkY5,208618.0,"['anime', 'j-pixie', 'j-poprock', 'otacore']",58.0
Magic Girl - Origin,4lZ7t0GhxkViSi6LKmiL2I,Orange Caramel,Orange Caramel,Kpop girl group songs that were a cultural reset,0.681,0.968,9,-2.74,1,0.0695,0.143,4.69e-06,0.0402,0.874,136.035,audio_features,4lZ7t0GhxkViSi6LKmiL2I,spotify:track:4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/tracks/4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/audio-analysis/4lZ7t0GhxkViSi6LKmiL2I,190595,4,2QHTtUsN6Q13w3QHdfRqsK,258705.0,"['k-pop', 'k-pop girl group']",43.0
Catallena,5fWKr5p15BTazjflJ6HX5j,Orange Caramel,Orange Caramel,Kpop girl group songs that were a cultural reset,0.69,0.931,4,-2.061,0,0.0298,0.0325,4.37e-05,0.199,0.957,126.983,audio_features,5fWKr5p15BTazjflJ6HX5j,spotify:track:5fWKr5p15BTazjflJ6HX5j,https://api.spotify.com/v1/tracks/5fWKr5p15BTazjflJ6HX5j,https://api.spotify.com/v1/audio-analysis/5fWKr5p15BTazjflJ6HX5j,193154,4,2QHTtUsN6Q13w3QHdfRqsK,258705.0,"['k-pop', 'k-pop girl group']",43.0
Period,7aZDLCAqie3RYzCrBFXOJL,CHEMISTRY,CHEMISTRY,lit anime music,0.681,0.968,9,-2.74,1,0.0695,0.143,4.69e-06,0.0402,0.874,136.035,audio_features,4lZ7t0GhxkViSi6LKmiL2I,spotify:track:4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/tracks/4lZ7t0GhxkViSi6LKmiL2I,https://api.spotify.com/v1/audio-analysis/4lZ7t0GhxkViSi6LKmiL2I,190595,4,257kEbQnBziYfmtmqiNuNE,283814.0,"['j-pop', 'j-poprock', 'japanese r&b']",50.0
Period,7aZDLCAqie3RYzCrBFXOJL,CHEMISTRY,CHEMISTRY,Shounen Anime Vibes (Anime Opening & Ending),0.718,0.953,1,-1.831,1,0.149,0.0348,0.0,0.121,0.377,120.97,audio_features,5DdwHgxiNl4ZjR44HyEouO,spotify:track:5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/tracks/5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/audio-analysis/5DdwHgxiNl4ZjR44HyEouO,210521,4,257kEbQnBziYfmtmqiNuNE,283814.0,"['j-pop', 'j-poprock', 'japanese r&b']",50.0
Bad Girl Good Girl,7kTKAdVVlDxve6Qr7Hm7Qc,miss A,miss A,Kpop girl group songs that were a cultural reset,0.793,0.805,10,-4.224,1,0.0438,0.1,9.03e-05,0.0641,0.507,135.987,audio_features,7kTKAdVVlDxve6Qr7Hm7Qc,spotify:track:7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/tracks/7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/audio-analysis/7kTKAdVVlDxve6Qr7Hm7Qc,217560,4,1BEohdSWSBggmO979tzRwW,708389.0,"['k-pop', 'k-pop girl group']",51.0
Good-bye Baby,3zsqNf5Qm06qOiO8E0IxQU,miss A,miss A,Kpop girl group songs that were a cultural reset,0.77,0.817,8,-4.088,0,0.0431,0.0485,5.22e-05,0.0699,0.729,138.054,audio_features,3zsqNf5Qm06qOiO8E0IxQU,spotify:track:3zsqNf5Qm06qOiO8E0IxQU,https://api.spotify.com/v1/tracks/3zsqNf5Qm06qOiO8E0IxQU,https://api.spotify.com/v1/audio-analysis/3zsqNf5Qm06qOiO8E0IxQU,225574,4,1BEohdSWSBggmO979tzRwW,708389.0,"['k-pop', 'k-pop girl group']",51.0
Hush,0K2UTvyyBPSmr0IccCWNZm,miss A,miss A,Kpop girl group songs that were a cultural reset,0.769,0.807,5,-3.453,0,0.0494,0.275,0.0,0.199,0.673,125.999,audio_features,0K2UTvyyBPSmr0IccCWNZm,spotify:track:0K2UTvyyBPSmr0IccCWNZm,https://api.spotify.com/v1/tracks/0K2UTvyyBPSmr0IccCWNZm,https://api.spotify.com/v1/audio-analysis/0K2UTvyyBPSmr0IccCWNZm,186800,4,1BEohdSWSBggmO979tzRwW,708389.0,"['k-pop', 'k-pop girl group']",51.0
ゴールデンタイムラバー,66DAA9F0AFPpDvezYunqm3,Sukima Switch,Sukima Switch,lit anime music,0.793,0.805,10,-4.224,1,0.0438,0.1,9.03e-05,0.0641,0.507,135.987,audio_features,7kTKAdVVlDxve6Qr7Hm7Qc,spotify:track:7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/tracks/7kTKAdVVlDxve6Qr7Hm7Qc,https://api.spotify.com/v1/audio-analysis/7kTKAdVVlDxve6Qr7Hm7Qc,217560,4,0wRzWf3I4lUl9hdFF5uL0m,810471.0,"['anime', 'j-pop', 'j-rock']",58.0
LINE,1m3qFOyT5u01Yd2WBVX0cI,Sukima Switch,Sukima Switch,Shounen Anime Vibes (Anime Opening & Ending),0.689,0.851,4,-2.96,0,0.0594,0.135,0.0,0.263,0.672,89.99,audio_features,2LdOm1BBfBbQjw9LrqmfuC,spotify:track:2LdOm1BBfBbQjw9LrqmfuC,https://api.spotify.com/v1/tracks/2LdOm1BBfBbQjw9LrqmfuC,https://api.spotify.com/v1/audio-analysis/2LdOm1BBfBbQjw9LrqmfuC,217738,4,0wRzWf3I4lUl9hdFF5uL0m,810471.0,"['anime', 'j-pop', 'j-rock']",58.0
ゴールデンタイムラバー,1PGCzcLCqV1yu9M3FmxKlu,Sukima Switch,Sukima Switch,Shounen Anime Vibes (Anime Opening & Ending),0.727,0.871,10,-3.099,0,0.158,0.323,6.21e-06,0.725,0.681,121.438,audio_features,6XP9L7di5JnOc9WaeAW8oe,spotify:track:6XP9L7di5JnOc9WaeAW8oe,https://api.spotify.com/v1/tracks/6XP9L7di5JnOc9WaeAW8oe,https://api.spotify.com/v1/audio-analysis/6XP9L7di5JnOc9WaeAW8oe,220987,4,0wRzWf3I4lUl9hdFF5uL0m,810471.0,"['anime', 'j-pop', 'j-rock']",58.0
